,a,b,c,d,e,f,g,h,i,opady,opady_zaciemnienie,opady_kierowcy,opady_zaciemnienie_kierowcy,prawdziwy,prawdziwy_iv
405,4,1,10,10,7,6,3,7,1,47.485215375223305,47.4759308005596,46.97500160433412,46.96485021172555,1.0791507437501884,43.42954187961619
406,5,4,7,2,3,4,8,6,2,41.736795663088486,41.544606585809184,41.649368253266516,41.45621893502074,1.8976640894886865,26.402282676553146
407,3,7,6,8,8,5,10,1,6,52.59219442153646,52.120213426416605,51.93253896467809,51.45822601769893,6.057675805809941,12.124248277679422
408,5,1,4,9,10,2,7,10,5,30.402585573894154,30.383904841347626,28.696171999897636,28.67553920787747,3.0621764439807624,25.058399268415823
409,9,4,10,6,9,10,2,9,1,94.34568842793963,94.24364360466566,93.95488351812772,93.8506982814127,1.0295891066140488,91.74198199935964
410,4,3,2,3,9,3,3,10,6,38.6114112164713,38.49340226983422,37.530541919734624,37.405101903481736,2.068236035497739,36.31852737812387
411,9,6,10,8,3,6,9,5,5,64.89307678872603,64.62227601016033,64.82470930596216,64.55528022815108,4.493716671825356,35.5838656673185
412,8,7,8,1,8,8,8,8,10,98.75093912124734,98.50633271100679,98.38425756897796,98.13796181410862,7.154869736992327,74.3598605710439
413,9,10,3,10,5,10,4,5,7,71.20316185809938,70.46730270810622,71.02610481357245,70.28627968094642,4.560213916746993,57.82412392069162
414,4,8,6,7,4,4,10,1,3,41.751977679440145,41.0107215599625,41.53863634821788,40.7924941895093,3.144457701993781,8.109078081172724
415,3,7,2,2,9,1,6,6,1,14.7004076278009,12.939212267456487,11.615787519175356,9.295891938928802,1.2296743433060449,7.1352152063448715
416,3,9,2,6,1,6,9,4,2,60.98762715740469,60.264248021144006,60.978074000169265,60.25525697427849,2.0838678495970884,26.710523098968544
417,3,3,3,3,7,9,4,9,10,98.42524590173787,98.3850380250205,98.15786527411397,98.11851734117438,4.294116205252118,91.40361577790807
418,4,10,10,7,10,3,5,4,8,28.729913700689686,26.951244450617327,26.968102549020685,25.045196787783517,6.3696635941190225,20.156608006793483
419,10,4,7,6,4,8,9,6,1,87.52204810286776,87.43158794295506,87.43900590251415,87.34936789187657,1.2974664545932477,49.524357838667505
420,2,8,1,6,3,2,4,8,3,22.4998093505183,21.040599261919194,22.313187858774125,20.837995408387986,1.700968278914958,19.231376830109273
421,3,3,7,8,2,8,1,3,8,34.24200945554337,34.10736620139562,34.171708500336294,34.03689958689331,3.548381415956513,33.0632292638128
422,6,9,2,7,4,10,1,1,5,22.872630565798833,21.047621356918462,22.51486397882548,20.658324610353567,4.2101152837584115,18.028567476063003
423,9,9,7,6,4,1,8,3,10,18.193120395558513,15.875248568036657,17.748209370557838,15.350989403068898,9.438707098476804,13.097346153876215
424,8,3,10,4,9,3,1,7,2,25.2812097405133,25.094659703119834,23.64870359582052,23.449332866630755,1.075634534522205,23.259479868419938
425,2,10,5,3,6,7,5,5,4,54.15382468488869,53.22196706254233,53.812922245008785,52.875343013273095,3.022148839261995,39.640226537309374
426,2,1,7,3,7,9,6,7,7,88.99701216897563,88.99460004434978,88.72292371149923,88.72059539843157,4.702928647846032,70.62196588523916
427,1,3,5,4,4,8,4,3,5,44.1543661118548,44.055906232663915,43.96330990680156,43.86515184687122,4.177568164502346,30.14566062645115
428,7,1,7,10,5,5,8,3,1,43.48894968340863,43.47339559214449,43.21489311623622,43.199473320958646,1.3684955842484248,16.78171523030912
429,8,9,4,5,10,7,4,9,4,74.03128658813654,73.45374687147374,73.37816803063114,72.79531458425917,1.943283853677517,67.1164655921264
430,2,6,1,5,6,7,1,8,1,58.447816806704296,58.14167731681888,58.14793614186928,57.836797352637696,1.0157994745565024,57.431988289503145
431,4,3,4,8,1,1,7,1,1,8.079472051809237,7.505712944813285,8.020999983629576,7.440223901065456,1.4092146108223587,2.4561788861498233
432,4,10,1,3,10,9,1,10,2,93.89520356792084,93.38826022556995,93.38995657368928,92.87789081819332,1.0332373365973937,92.46858973017028
433,3,6,5,5,5,6,6,3,9,45.94027706008192,45.549113370737366,45.663006346162035,45.26873513011232,8.14659430446028,27.657186076622914
434,1,5,2,7,3,8,1,8,8,73.28713412987359,73.10719666413034,73.23180027110041,73.0510427350136,1.7185733436031685,72.67735662782803
435,1,6,4,10,5,8,7,4,10,70.9255987900289,70.65194425033725,70.75691379701458,70.48271480101508,8.751871264098346,42.74297060058459
436,3,4,10,7,7,8,1,9,5,78.07322164424001,77.9695829776398,77.74510707219105,77.64095643949646,1.262479435826434,77.21312604128808
437,8,3,3,5,6,10,4,6,2,74.66407098822815,74.60465271800695,74.43606883170712,74.37547307989577,1.5043817870304494,62.61490825000282
438,5,3,8,3,10,3,8,3,1,28.06681395041057,27.924285965394336,26.235690787217443,26.079429050466945,1.374557143901311,10.440783106424803
439,4,7,2,3,9,4,6,5,5,36.62760862937217,35.970746293147066,35.51462303436996,34.83063625034088,3.988003271998298,25.334118053659296
440,8,2,2,3,10,4,2,8,2,36.59945841544043,36.53750676678274,35.20727432741873,35.14213367608561,1.1355898066900434,34.23011130423293
441,3,8,2,10,8,7,8,3,10,65.28572588044709,64.81508684111488,64.79406839641996,64.32022263002438,9.425680566960946,31.771466354811192
442,4,6,8,8,7,2,1,7,6,22.221141296061063,21.40230629230157,21.11056349723407,20.242929942576186,1.5528755011470552,20.150447558223465
443,7,6,9,9,8,5,7,6,8,52.826427657174996,52.50156485415666,52.264118711279394,51.93165117582871,6.186688938877141,38.303699503436405
444,10,6,1,6,9,7,10,7,10,92.76292091759632,92.59797519964629,92.2940088238823,92.12970805505837,8.237852315895159,59.302095062981735
445,7,6,10,10,3,2,8,4,7,23.118508900011914,22.30751247421282,22.92996804024569,22.11264790441241,6.360874769003396,15.201735161274776
446,9,3,3,4,2,4,6,3,1,27.893904792986234,27.70909713132437,27.805498209511043,27.62013611471984,1.3417283983557413,13.625172315039359
447,2,4,6,10,3,4,10,8,10,58.17758246052099,58.04684810448847,58.090632530006545,57.959107925129885,7.9029295124069625,42.159105197561146
448,2,8,10,7,3,1,3,3,2,10.461336801540225,6.704561324858291,10.016032226195524,6.004243504855211,1.762341770474977,5.201950704094784
449,2,8,10,10,7,8,5,3,5,51.26572981943417,50.610263412060725,50.79269524446562,50.130265662278156,4.427363895338429,30.141937717297203
450,3,1,3,2,1,8,3,8,2,70.74999182152098,70.74542312849022,70.74432462910822,70.73971952412332,1.2389629612237876,66.4946318983212
451,4,8,6,5,2,9,3,8,10,86.93718755659613,86.57864957262781,86.91296915067728,86.55467266525865,3.815993620536758,82.44703368546394
452,10,4,1,2,9,3,3,3,4,18.915824064751863,18.478992843481265,16.645050480113387,16.149605668692885,3.0720656461221836,13.387891631395895
453,2,5,4,2,10,3,7,3,3,26.817297102642133,26.352322308917863,24.92971828902849,24.42424355618756,2.9516989706253467,12.461008162685093
454,1,9,8,6,10,1,6,9,1,17.90427773242331,15.463993045865628,14.876309846181169,11.809282475639579,1.1491695475709922,10.129679230277892
455,6,10,5,2,8,3,10,7,1,39.38132450365149,38.08345302639233,38.578083474126565,37.250776204521294,1.295596568167431,22.193392471158205
456,9,8,3,1,7,6,6,9,5,70.19111729176986,69.70844748575158,69.84512437394405,69.35909143066912,2.96563993090685,59.18964895146718
457,1,9,1,2,10,3,5,9,10,42.272629476755284,41.279830899415195,41.09048864897266,40.067541474265944,5.027347046123075,37.23111770239443
458,1,4,2,8,9,7,10,5,1,79.54344127900067,79.43570642307716,79.11314836485224,79.00518522558203,1.3435859622271233,36.63017484892778
459,10,6,6,10,3,6,10,2,5,63.19633330071562,62.887710901242166,63.13085150878661,62.82236113756641,5.017397893756549,18.092068119649323
460,6,6,10,4,5,1,7,9,6,18.381442860105405,17.390240709337608,17.67740081740795,16.647924201194648,3.8425689721797824,15.092976618734175
461,3,3,2,10,10,1,9,5,6,17.703309174799045,17.445785605564602,14.625494590180432,14.310658716049524,5.351913666791221,11.11231580598708
462,8,9,2,9,7,4,4,7,5,38.84975992621837,37.77615925879111,38.20877275819764,37.10960128585525,2.7301643671719207,33.38369047901932
463,8,4,9,10,10,2,7,6,6,25.318282305760352,25.000193881305705,23.289349000571924,22.947211090617635,4.672507395604588,18.167521009567448
464,8,2,6,5,9,6,7,7,8,65.98317386005925,65.96667474772076,65.41131260981514,65.39439575287676,5.757253541954975,50.20977477530582
465,5,3,5,5,3,10,3,9,7,101.78522641245566,101.73403352790884,101.73480644469355,101.68368408584475,2.5146128421942247,97.25094817788224
466,6,1,10,7,7,8,9,10,2,109.97707920325294,109.97165383883112,109.74668449802446,109.74114331550184,1.6791931281352113,82.75468470114626
467,2,5,4,10,3,8,1,10,3,83.7477935056741,83.6195043314895,83.69079184777226,83.56183442895848,1.0808557871653863,83.20512636288281
468,7,10,1,4,5,1,10,7,1,16.976041171239753,13.792303166253468,16.249321949521924,12.879185976963642,1.292858291199709,8.125193760232504
469,5,10,1,4,4,1,3,1,6,13.241432087728045,8.712916473610631,12.62704179498116,7.743029694421315,5.809866669617837,7.139127241425859
470,8,10,10,10,1,2,5,3,9,20.684275628071735,18.09407592157473,20.663323365071886,18.07074715673206,7.8311787718075205,15.100509409199589
471,9,6,9,8,3,8,1,1,1,15.963439413998787,14.768372938136288,15.685734301167283,14.461261804333388,1.289263277933732,12.07258045079784
472,5,9,7,3,10,2,5,9,5,28.58245983476833,27.07226343473295,26.738804435226108,25.130483670207763,2.6674959137141787,23.133973695996733
473,3,6,5,1,8,2,2,4,10,21.121381551915093,20.234966178226767,19.535403402785125,18.56417510600869,4.971383088022264,18.121190594676865
474,1,5,5,9,2,6,2,1,4,17.587380389022055,16.89210443249789,17.466604721578047,16.76624161759409,3.7858978737867046,11.720007267269027
475,10,8,10,7,7,9,9,6,7,102.30555641632483,101.96898964238213,102.03899672001859,101.70134657857952,5.916683207002964,61.513540787260965
476,1,4,5,2,3,5,7,6,10,53.63129954275612,53.490142460744714,53.53504369073378,53.39457039544979,7.688427960353544,40.445957294248046
477,5,2,8,10,7,7,3,10,7,80.44771812192704,80.41823209353733,80.15627689661892,80.12722518653118,2.336817318311317,77.28247648796814
478,10,4,3,4,3,8,2,8,6,72.41440782373431,72.29567969130791,72.36368507442747,72.2451227424926,1.8996024234436162,70.42863298427126
479,4,1,2,1,10,6,9,8,8,78.75976684270518,78.756634065648,78.10705232383852,78.10350145282639,6.063449241661537,56.25840927244449
480,6,4,4,5,1,5,9,7,10,63.96845683488529,63.8363915650043,63.9596513502673,63.82730660964889,7.97958976591687,45.257733649338014
481,8,2,9,2,1,10,3,4,2,52.61386933895754,52.57322157726991,52.60998886547359,52.56943602616083,1.5920787775308658,43.15100880358564
482,7,5,2,6,7,8,1,6,9,58.72040406772592,58.52238386315708,58.29138556770805,58.09153297712311,2.281492766279918,57.51128128013677
483,5,2,9,1,2,2,8,5,1,19.823878720263497,19.71376029934995,19.722138459257355,19.611805502791753,1.3148835671678403,11.231086877157274
484,6,3,3,9,5,7,8,1,9,58.96416447336558,58.89051750905385,58.71754609730049,58.64422900523279,8.960313064660047,17.450352879066678
485,10,5,1,5,8,1,1,7,5,15.361460826616245,14.515153463813952,13.09491171330061,12.10458416282836,1.404354765829883,12.065997681634723
486,6,9,10,9,2,1,7,7,3,15.424912517707456,12.514950489156616,15.29557227961894,12.355130196516303,2.365643418011341,10.144322794046511
487,7,10,3,7,10,5,10,8,10,72.36136317790387,71.72063258254828,71.62167618116041,70.97584471268794,7.8980918773924955,50.423547804571534
488,1,4,2,1,8,4,10,10,4,60.23218674009202,60.09911033275315,59.682175135981154,59.548986639085676,2.9988623175512648,44.16826461809636
489,9,1,5,5,6,6,9,3,1,57.93067284834593,57.919113675666,57.63031461614917,57.619046315536316,1.3844213601435122,19.98461067939393
490,10,4,7,1,9,1,1,5,8,16.3457417381407,15.878553992700335,13.634290018902586,13.059425430656999,2.391790043385866,13.020673729412062
491,4,9,6,6,6,10,1,1,3,22.132949005837595,20.225677054796964,21.338228222945094,19.34419370127563,2.6549528370925364,16.506033480346478
492,10,1,6,10,1,4,5,2,10,27.26846245246635,27.248955449795638,27.249805949238226,27.230099372427432,9.35121133485781,18.501130795338497
493,6,5,2,3,7,5,7,1,2,37.03357387219073,36.66374926610867,36.38588312359791,36.00386894547442,2.2245241317781645,8.667685357481469
494,9,4,6,10,6,6,7,3,3,47.91019339091828,47.74472553787485,47.531705941809825,47.36665555350857,2.9371683041822965,21.88652878557576
495,4,4,3,8,2,1,3,2,8,11.432407167610844,10.726398496902263,11.25682286760566,10.534482527502833,6.858183183310748,10.112307074503008
496,9,6,4,2,10,7,3,5,10,51.490386987912366,51.148619890918866,50.530188616627896,50.18164267650492,5.415895087597145,45.566069069805955
497,1,7,7,6,2,2,10,3,6,24.49247811689476,23.443854556220757,24.421093468269675,23.37159141287416,5.832619396161012,12.200824095250875
498,1,4,6,7,8,2,1,2,6,13.776852063749955,13.185191550771073,11.199732308632194,10.451086049014645,3.5938027081486243,10.261256543568631
499,5,8,10,8,9,8,9,1,7,75.15098763019175,74.73279519676305,74.57451340831788,74.14929275247337,7.061095703874287,17.09051953229104
500,10,1,3,9,4,3,1,3,10,19.90655958296155,19.88015099357268,19.50991285685178,19.483087984330812,4.381056149454251,19.254487436693736
501,7,8,3,9,4,9,1,5,8,55.214830070869816,54.65143367251539,55.06399784633322,54.5013437332232,2.4046454012116163,53.74670684398666
502,3,10,7,8,6,7,5,6,7,61.83423593434679,61.03594733081034,61.52205203877029,60.71782348567913,4.651678337722066,49.594725332976566
503,1,7,1,9,5,1,4,6,3,13.145209487171275,11.137008627881562,12.190399648636355,9.994443130830366,1.9721679468967228,9.134893172923809
504,8,6,10,10,1,4,8,1,7,34.687457905150985,34.14505510646177,34.66815142613151,34.12433871420074,7.020345890050992,11.764935243828667
505,1,8,5,2,5,10,2,6,3,67.3575634178853,66.86811300749207,67.1734519860036,66.68136015257795,1.448006701442929,63.66758868674893
506,8,2,9,9,2,4,9,9,7,56.23543644812321,56.19312931717853,56.210713492193214,56.168460645602856,5.070048267834943,43.11377035755998
507,10,3,4,2,6,1,5,6,9,17.27204133157085,17.014849328365983,16.21353525469878,15.93726961564409,5.940964173965049,15.135729541870013
508,3,6,2,10,2,6,9,1,4,55.6590366884967,55.31380551246908,55.62805014345666,55.28196473077149,4.105466737421304,11.701338139770746
509,8,6,8,7,3,7,3,10,6,79.60040175656962,79.38063732498664,79.55022953667729,79.33076202645208,2.0748187029051226,76.48166299385001
510,5,10,3,10,8,3,6,3,2,24.797301472824074,22.725637057583228,23.50196459061524,21.310793798556926,2.054442492120203,11.450138419484542
511,3,5,3,9,10,4,3,1,4,18.77487023058355,18.09605649567175,15.87746991783439,15.049758583096116,3.9356371858484835,8.992693609662323
512,4,3,6,10,2,3,3,5,6,23.336673724609973,23.16029719231445,23.251113262614943,23.07415007557919,3.347352689066174,21.24352991961585
513,10,5,7,2,9,1,9,9,1,16.991835899133186,16.247137665087287,14.426237593718291,13.543818732610385,1.2245154456809015,10.086291526560911
514,1,5,5,2,7,5,8,5,9,53.4512766927304,53.23572951026061,53.00090904249332,52.78434180151396,7.710372230676684,34.42009072872136
515,3,10,8,6,3,9,2,6,2,60.53495195219802,59.703523497697965,60.46623653609951,59.630966263651516,1.216597718043739,56.84852284040089
516,9,2,2,4,5,10,2,6,7,70.72298911244945,70.69821205341432,70.54036762325033,70.51525727572661,2.6476703775855976,67.65420851592074
517,7,10,2,6,7,10,7,4,2,83.02581863551951,82.4279971518479,82.75588145227309,82.15494007778761,2.010233028333372,43.22029557691212
518,2,9,5,6,2,9,6,9,9,105.59106374293569,105.23202028698364,105.57670258033525,105.21749838051802,5.138018146020606,90.29764551611636
519,7,1,7,9,3,6,1,2,6,20.142619520663303,20.11311964296836,19.916692302600723,19.88716716718123,3.5993092479957025,18.950506990366524
520,5,6,6,6,9,10,10,7,6,126.89358693625273,126.73011371592919,126.5289011095214,126.36725900182383,5.044720235240072,77.05658798996804
521,7,1,4,3,7,7,2,4,6,38.09887214684582,38.086704633299945,37.43990112068856,37.427058923024944,3.08925013067164,34.73689112763648
522,8,10,3,7,6,3,7,4,6,30.179304527800724,28.442577804081843,29.548967730289387,27.768834721627407,5.321959605837312,18.29483851100764
523,8,10,10,6,8,3,7,8,9,41.28731220930357,40.00348956701047,40.4878215121732,39.18829043649401,6.042000019536823,33.12857249484797
524,1,8,1,8,10,9,7,4,9,78.98119573330878,78.6170513646003,78.31516212624724,77.94226034712149,7.8626783640344815,45.857408134649454
525,2,5,3,3,9,2,8,10,3,29.94682964588654,29.51439349773837,28.59358177531295,28.142884720557703,2.1341776841574656,23.116207941751593
526,3,7,6,4,1,1,10,3,1,12.98191802879955,10.87328715871974,12.938284329473703,10.822072174737157,1.387190838075539,4.250817988415804
527,5,8,1,2,1,10,9,5,5,105.96423545076078,105.6584325675486,105.96147062802761,105.65559329950392,4.501625412801592,55.94013794151069
528,4,8,6,9,2,4,9,9,4,54.3596814064903,53.735034464943034,54.311833163673136,53.6891138482426,3.013167834449849,40.14645407184334
529,10,5,5,9,6,6,10,1,6,62.051860026124935,61.84590168369544,61.747576871637165,61.538895187959945,6.049019537491788,13.448066190985667
530,5,7,1,3,2,7,4,1,6,32.52054470072132,31.757831682015656,32.46531207732676,31.699621040407425,5.894669424741423,14.769931860480243
531,6,4,6,9,4,9,10,10,2,129.2491918205959,129.180884629208,129.1736052195692,129.1057334953727,1.7349779170706985,92.59029734399465
532,2,5,1,6,5,2,3,7,4,20.366815000434826,19.760330406197305,19.71143740187561,19.091256894391734,1.9179000656902632,18.116467366260625
533,9,3,3,3,5,2,8,5,7,24.191266096170477,24.00051626344749,23.659754109541538,23.463174026907733,6.0335899455842235,17.14284744253272
534,3,9,8,9,2,6,7,4,9,54.605239437471496,53.839411596753806,54.56508782723255,53.79877078841054,7.910304628795487,33.545233896160866
535,5,5,1,5,1,1,5,5,3,10.808200218656845,9.580011817950053,10.756367456792798,9.527065819841672,2.364967781200795,8.109258503945346
536,8,5,6,8,4,5,6,10,1,59.64401969747024,59.443387958564195,59.52484977582133,59.32161798520514,1.126387253176107,51.353228518436566
537,5,8,3,5,8,6,6,6,8,58.25943550824412,57.74163501032304,57.6770257188165,57.15419678020618,5.7751563364028815,44.41617320629681
538,6,3,5,5,10,10,5,5,1,72.97351264357015,72.92623746442445,72.2948471616813,72.24678431291771,1.2313626218005722,52.18440092614497
539,1,9,6,8,5,5,6,9,7,60.95736862272362,60.27590741633241,60.75566325201852,60.07571730309718,4.027388130745398,51.997107120764156
540,1,6,3,2,3,5,10,7,7,65.79750771179634,65.52570350981141,65.72499582578058,65.45148205406895,5.83618631025259,42.355568392428964
541,4,3,2,3,6,9,7,7,8,95.65128118249687,95.60323114418689,95.46507448417752,95.41685593612296,5.76460806007507,71.60259319488367
542,6,9,5,10,6,7,7,8,1,76.30332224989222,75.77207893783259,76.05809098483488,75.52407231230795,1.1991885673619223,57.36158482574567
543,6,5,4,7,2,2,1,7,6,20.885791225636403,20.261754880781844,20.78318483688616,20.15783595593863,1.5540719632636042,20.070109335308377
544,5,4,1,7,1,8,7,2,4,60.23552771043008,60.12041534956678,60.22394980426561,60.108771830137236,3.9635816825277863,21.56653810363819
545,5,10,3,3,8,5,8,7,5,58.26217110406813,57.4623128575931,57.70155804461175,56.88819584592102,3.9174212055371345,40.465816782678175
546,8,7,8,7,10,8,2,7,2,61.93465940755275,61.58079541911859,61.13686289121658,60.78066411748174,1.1720629258052244,58.6695888212673
547,3,2,8,2,4,2,4,9,5,24.850913020380293,24.77018589713941,24.5162166390508,24.434311254818315,2.3110963442883787,23.07063343391323
548,8,1,6,6,10,9,5,3,2,55.19318966973333,55.18299655023763,54.24885457974909,54.23760232523258,1.9837213563917626,30.310649489555754
549,5,10,8,2,1,2,6,3,7,20.404092993135993,17.836031677052794,20.37767797692958,17.80506063679215,6.339229102419691,13.172493050281567
550,10,7,1,7,3,9,9,6,4,100.27211218596453,100.044346576175,100.24359462192986,100.01573773676681,3.491610523081084,58.93049454633024
551,7,2,1,1,6,3,10,7,10,43.69579455420402,43.64657074869878,43.31405052887567,43.26519202088187,8.274685029473776,31.229174404225994
552,2,5,9,4,3,6,7,7,2,61.39562187634906,61.19571368945389,61.32742531642681,61.127150233930365,1.7388720574318424,44.407215969787075
553,10,7,1,7,8,4,5,5,3,32.403906691408935,31.643274955850135,31.44159267422458,30.649625200822342,2.3633455012965436,23.346104686713055
554,2,2,5,10,3,8,8,7,8,90.73394251688808,90.70930558215437,90.68015979158483,90.65540470279596,6.114512399760138,64.44103889928228
555,1,4,3,1,9,5,4,10,1,55.84795529974429,55.7125961801643,55.06512430815143,54.92855884232164,1.0721740001992621,51.14525348597001
556,8,7,2,5,1,3,10,6,6,39.03616150755692,38.401075628221164,39.01771830617032,38.383726736044835,5.25998803038185,24.195369361687025
557,1,6,1,3,7,6,7,10,2,75.63468314277225,75.42913192450284,75.3345572901066,75.12882717492357,1.529049298234826,62.28973551966872
558,7,7,7,10,1,8,2,10,1,83.0600736239928,82.76687322527059,83.05949679951978,82.76643917110843,1.0206706921765518,81.16216111701164
559,7,10,4,6,5,4,2,1,6,17.54062454074511,14.40253014632478,16.793649779589614,13.469804129331724,5.564939697231993,10.800673063123243
560,4,2,4,3,6,1,6,2,8,13.32025289335418,13.178402246530057,11.878551981918589,11.714703588661015,7.658701856845007,10.082580615962062
561,7,7,8,8,4,5,6,5,3,42.08218729201098,41.487573841999925,41.91200242183999,41.31649684017237,2.5280015402345097,28.389968416734288
562,6,1,3,8,4,5,4,8,5,49.61968054415905,49.60908568916001,49.4782848316747,49.46799841350494,2.508817252666083,45.296896234797224
563,4,1,4,7,8,6,5,3,1,36.85540746959644,36.83922207911311,35.950417154750966,35.9339502684544,1.32142185906024,19.973646429730803
564,5,3,5,2,6,10,2,7,10,83.49486746792859,83.43742960183039,83.25689106517306,83.19864674418591,3.2020919269245893,80.67655972258945
565,2,5,1,10,5,2,10,8,10,33.615683663972625,33.24063537386875,33.25275782712238,32.87331819028798,7.888975221035894,26.09822323694964
566,7,2,1,2,5,10,9,10,5,138.53695133669694,138.5254022015843,138.4536217312733,138.44214711640052,3.5016138637475174,105.36307031654317
567,4,6,9,4,6,1,6,9,4,16.744061552809193,15.641809114691016,15.60538189570042,14.423676060386857,2.458905736616963,13.108160152723991
568,3,3,3,1,4,3,8,7,4,35.182386431756015,35.06023305728689,34.95136657975293,34.82961155086404,3.1741366089317564,25.18389319883524
569,2,9,5,5,2,8,8,5,10,82.18843000735933,81.7259012041448,82.17297410799131,81.70934605588329,8.55232811831266,50.689961250613365
570,8,5,9,7,5,1,1,5,7,14.059450799638345,13.130350151156518,13.14672100745935,12.14865878243236,2.1486237310434877,12.10245574674039
571,4,8,2,7,1,1,1,2,2,9.186143304950797,4.485262862664936,9.131284858785238,4.370804267992638,1.5306382733169979,4.2538167365387025
572,7,3,6,1,7,10,4,5,9,72.36185129741447,72.31098917971453,72.00147551566594,71.94903514315118,5.832607168011359,59.87326344647258
573,6,7,2,4,3,10,10,1,8,102.1877257207718,101.96053293089595,102.1391193890639,101.91174841171147,8.018714820048194,20.612075173746806
574,1,7,1,3,4,8,1,10,6,86.84662733821243,86.55830737336446,86.75888776727845,86.4709102850784,1.3015851028196794,86.11827189802035
575,7,6,5,1,5,9,2,4,9,49.95715610580457,49.6157962617512,49.701414054759304,49.35859004995474,4.485764971662247,45.91358318518572
576,7,10,5,5,5,1,5,2,4,13.718657505332427,9.35221028298785,12.79080567248585,7.942774744306918,3.8624461144869873,6.173852117160692
577,6,1,8,6,4,9,7,1,8,65.9506574693893,65.94261278019492,65.84592657185507,65.83804314922689,7.989628041612994,19.25381161563746
578,5,10,7,6,9,10,8,4,10,95.75645039364524,95.28786646592485,95.31836617002566,94.84648508967989,8.99580221100661,50.900025378379965
579,7,10,8,6,8,6,4,5,5,44.702717941188496,43.57929591739204,43.97156697422261,42.81728337927022,3.340490561007076,35.54230531958714
580,9,10,8,2,7,6,6,2,2,40.98173373913876,39.77201993430003,40.34925699802446,39.12331662528326,2.1506766869464937,15.337721176182036
581,8,4,10,1,2,4,6,7,8,43.71261514135536,43.53936166454594,43.661299490606986,43.487951816345806,5.3275087767266225,36.2461879974575
582,8,8,5,4,3,6,2,5,2,35.548721386136215,34.68331689325116,35.42799372937409,34.5596417884797,1.2940193333405374,32.44515490177516
583,3,8,5,4,2,2,2,2,5,13.03577293123063,10.326588310803954,12.88762642287529,10.131596786948338,3.866966666423896,9.3007179151865
584,6,2,8,10,2,8,2,10,1,83.14971960405433,83.13216217903634,83.12148693115051,83.10408758856292,1.0201860233497646,81.58254384908722
585,6,3,1,6,5,2,5,8,6,24.996370518207492,24.82692147576577,24.48275855950198,24.309835975929637,3.355105700740568,22.074883571993777
586,4,4,4,9,6,2,3,8,8,25.75990896504904,25.449866306797503,25.062562963982096,24.745022981987443,3.1094371617449132,24.00083678090647
587,2,3,10,1,8,5,1,1,1,12.618070127676638,12.257472606244498,9.77938357451206,9.314946063611997,1.2929998073028182,7.870014214900032
588,1,9,10,6,8,10,7,1,10,74.58104513197131,74.05174404842607,74.09434611374776,73.56074000206569,9.945293839084522,22.344630994751306
589,8,8,9,4,6,10,4,1,10,46.8544466067995,46.18610606252142,46.44816880873834,45.77048277145194,9.815705141338315,22.50748871551053
590,3,4,4,8,2,2,3,5,10,21.466835658957944,21.109544764707536,21.381628175542474,21.024477085320648,5.450964215535637,20.16804337813298
591,10,10,6,1,8,7,4,7,1,59.31362670444931,58.47182621107459,58.73999237171641,57.889072263309366,1.1237361059932836,50.42282682809637
592,9,5,8,2,4,8,9,10,4,111.01153130754622,110.9019205131388,110.92301248786777,110.81371917048226,2.868814030061765,84.38541403412432
593,9,4,7,1,6,10,4,5,6,69.87435572872074,69.75012891466059,69.62316717172115,69.49852106562894,3.9454033206271064,56.94112425980848
594,2,4,2,5,2,9,9,9,5,118.61333680688645,118.55492399482479,118.60857411536585,118.54968637119083,3.6727587733705516,86.60255636661171
595,4,8,9,6,1,8,1,7,3,60.38341405688503,59.850286310645885,60.37251974482122,59.84016879116266,1.1678198013295773,59.30239112889938
596,10,2,9,1,2,6,1,4,8,33.325094493357035,33.27982747436143,33.26861216953558,33.22275549047653,2.84616310793698,32.644830997228865
597,8,2,7,10,10,4,7,1,6,31.648304097016947,31.58843964149208,30.01983556378968,29.956522566236558,6.048244986819591,10.857367351465676
598,2,2,9,3,9,9,9,10,3,124.26050255270127,124.2492048714157,123.94706265606364,123.93562028526195,2.2579983204642544,93.6264992964489
599,2,4,8,4,10,10,2,7,4,78.06654025309162,77.95072457790985,77.48812581618523,77.3701708939098,1.5739036689502173,74.64380853485798
600,1,3,7,9,10,3,5,8,3,32.76297389830477,32.634468892059466,31.154195442513316,31.020154919235484,1.896240965238598,27.092041803021107
601,8,4,4,10,1,7,10,3,2,73.95751333232926,73.84344979233227,73.94957502935702,73.83581735434575,2.1628559996960797,24.038767101933598
602,5,10,8,1,10,2,7,7,8,29.77558391249875,28.05582750160669,28.020020203115738,26.178110730244153,5.777258899119808,22.12850825452709
603,8,10,1,6,9,2,1,3,1,15.459580961046598,11.789764921104396,12.563449105669413,7.5997912269698,1.0839294615873876,7.33862481651316
604,3,5,8,2,7,3,8,9,3,39.574851264179024,39.2633370267501,38.92404504001027,38.61418546832217,2.2382315183550143,30.25777807864636
605,6,8,9,2,3,8,8,4,7,75.89445758273018,75.47279069850308,75.82939222751477,75.40757191781137,6.347144290887221,39.85296361184481
606,1,5,9,5,6,9,1,1,6,21.178064050100502,20.584345075339535,20.320037405649984,19.6922711649119,5.002704992434909,17.543678342179252
607,1,8,8,9,9,4,9,9,2,53.86120404077512,53.25084089264582,53.09140138982879,52.473804026917364,1.737567153226303,38.27169950135348
